CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
59456,"36,1",15580,9100,22340,"39,1",3860,29280,"7,6",17310,13170,22440,"24,9",10230,28140,"2,7","64,2","29,7","13,7","-10,8","3,2",0,5446.0,1062.0,225.0,0.0,1511,564,339,148,0,2023
59481,"44,2",17630,9800,24810,"34,3",4090,33560,"8,2",18650,13740,24260,"21,9",10390,31000,3,"62,6","33,8",11,"-13,3","5,9",0,4096.0,526.0,153.0,0.0,1172,420,204,175,0,2023
59484,"33,5",13680,7090,20520,"47,5",550,27570,"50,4",15720,11980,21110,"31,4",9220,26860,"2,9","59,5","28,2","16,5","-10,3","6,1",0,6031.0,1148.0,288.0,0.0,1499,476,391,199,0,2023
59491,"37,9",15130,8130,22140,"42,2",1700,29900,"17,6",16940,12620,22450,"28,6",9700,28630,3,"64,5","28,4","14,5","-11,6","4,2",0,11829.0,2171.0,494.0,0.0,3106,1250,718,337,0,2023
59507,"55,1",20750,12320,29140,"26,6",4940,38390,"7,8",21230,15140,27950,18,10860,35280,"3,2","74,9","26,4","8,5","-15,4","5,6",0,18858.0,2404.0,803.0,0.0,4790,1699,747,384,0,2023
59512,"31,2",9990,3700,18250,"60,2",0,27720,,14090,10640,19670,"43,5",8430,26880,"3,2",63,"20,1","23,2","-11,4","5,1",0,103805.0,33092.0,6091.0,0.0,32390,10556,9790,3727,0,2023
59526,"47,9",18970,11910,27020,"28,2",5610,37070,"6,6",19930,14630,26420,18,10920,34420,"3,2",71,"27,7","8,9","-14,4","6,8",0,15188.0,1527.0,502.0,0.0,3727,1254,563,460,0,2023
59544,"54,6",20790,13080,29770,"24,4",6070,41930,"6,9",21100,15340,28320,"16,3",11360,37770,"3,3","72,2","28,7","7,2","-17,6","9,5",0,10467.0,1076.0,293.0,0.0,2450,858,386,227,0,2023
59560,"58,2",21250,13570,29310,"23,9",6800,39660,"5,8",21590,15760,28020,"15,1",11700,36220,"3,1","75,9","26,4","7,5","-15,9","6,1",0,12624.0,1310.0,260.0,0.0,3061,1114,496,333,0,2023
5956459606,"49,5",18150,9200,27690,"34,5",1890,39920,"21,2",19200,13290,26610,"24,3",9640,36030,"3,7","72,1","26,3","10,4",-17,"8,2",0,47473.0,9823.0,2031.0,0.0,14851,4521,3181,1442,0,2023
59569,"41,6",16000,8990,23110,"38,9",3060,30670,10,17630,13310,23100,"24,5",10310,29060,"2,8","66,2","28,7","13,3","-12,1","3,9",0,15187.0,2499.0,687.0,0.0,3998,1505,883,533,0,2023
59574,"40,9",16580,9860,23270,"35,4",3840,30680,8,18130,13510,23340,"23,2",10470,29090,"2,8","66,3","29,4",12,"-11,9","4,2",0,10908.0,1654.0,449.0,0.0,2960,1092,615,356,0,2023
59588,"65,4",25550,17580,36150,"14,2",10550,50260,"4,8",24990,18600,33390,9,13640,45010,"3,3",73,31,"4,1","-19,7","11,6",0,7961.0,444.0,148.0,0.0,1329,377,140,164,0,2023
59599,"41,5",15540,8110,22830,41,1790,31040,"17,3",17400,12670,22970,"27,7",9570,29440,"3,1",71,"21,9","14,1","-12,4","5,4",0,102246.0,17946.0,3879.0,0.0,27594,10123,6043,3143,0,2023
5959959650,"42,4",16220,8910,23140,"38,2",2550,30770,"12,1",17810,13040,23210,"25,7",9810,29210,3,"70,4","23,3","13,1","-12,2","5,4",0,144284.0,23124.0,5031.0,0.0,37196,13721,7862,4047,0,2023
59616,"39,1",16110,9120,23270,"38,2",2870,30680,"10,7",17620,13110,23220,"25,4",9810,29010,3,"62,3","28,8","12,5","-11,5","7,9",0,9681.0,1428.0,370.0,0.0,2315,767,489,411,0,2023
59648,"55,5",20250,11500,29850,29,5060,41690,"8,2",20840,14540,28390,19,10820,38260,"3,5","72,3","29,4","8,2",-17,"7,1",0,14258.0,1783.0,507.0,0.0,3626,1297,532,298,0,2023
59650,"44,6",17560,10950,23780,"31,6",5030,30200,6,18650,13930,23600,"21,1",10530,28820,"2,7","69,2","26,4","10,6","-11,7","5,5",0,42038.0,5178.0,1152.0,0.0,9602,3598,1819,904,0,2023
59654,"33,7",13400,7460,20020,"48,5",1660,27070,"16,3",15950,12190,20850,"31,8",9790,26460,"2,7","62,3","26,8","17,5","-10,2","3,6",0,7771.0,1658.0,525.0,0.0,1853,728,445,222,0,2023
60057,"51,6",17400,9100,25780,"36,3",2890,35540,"12,3",18690,13270,25170,"24,2",9870,32900,"3,3","67,8","29,4","11,1","-15,3",7,0,56464.0,11653.0,2181.0,0.0,15970,5757,3579,1937,0,2023
60157,58,19940,13020,27630,"24,9",6520,37450,"5,7",20680,15420,26590,"14,9",11680,34130,"2,9","77,2","24,6","8,4","-15,4","5,2",0,9332.0,771.0,280.0,0.0,2639,1005,321,424,0,2023
60159,"55,4",19210,10540,30790,"31,7",4510,47820,"10,6",19990,13900,29250,"21,6",10120,42690,"4,2","72,7","27,8",8,"-19,3","10,8",0,36901.0,4814.0,1189.0,0.0,11398,3316,1641,997,0,2023
60175,"37,4",11770,6170,18880,55,1820,26570,"14,6",14980,11170,20220,38,8580,26130,3,"67,1",22,"18,9","-11,1","3,1",0,33910.0,7770.0,1539.0,0.0,9560,3367,2212,1163,0,2023
60176,"61,4",22070,14990,30130,19,9190,39900,"4,3",22230,16720,28720,"11,2",12850,36450,"2,8","76,1","28,6","5,6","-16,4","6,1",0,13587.0,529.0,147.0,0.0,2735,1002,227,331,0,2023
60360,"54,2",19030,12660,25680,"26,1",5970,32420,"5,4",20010,15390,25030,"15,9",11330,30850,"2,7",73,"26,4","9,5","-13,3","4,4",0,6263.0,626.0,129.0,0.0,1500,587,243,131,0,2023
60395,"53,2",17970,10930,25280,"32,4",6080,33010,"5,4",19210,14000,25040,"21,1",10700,31030,"2,9","76,7","23,2","9,8","-13,4","3,7",0,13937.0,1329.0,338.0,0.0,3083,1067,447,295,0,2023
60414,"41,4",14450,8200,21480,"43,8",3560,28920,"8,1",16730,12530,22020,29,9420,27700,"2,9","67,5","25,3","14,4","-11,1","3,9",0,13895.0,2316.0,557.0,0.0,3464,1179,705,399,0,2023
60463,"45,2",14850,7920,22730,"43,8",3200,31110,"9,7",17080,12510,23000,"28,6",9470,29470,"3,1","68,6","25,7","14,3","-12,5","3,9",0,22042.0,3741.0,1166.0,0.0,5206,1805,1033,566,0,2023
60471,"40,9",14740,7500,22700,"43,7",1430,31750,"22,3",16840,12330,22660,"29,4",9280,29900,"3,2","59,7","32,3",14,-13,7,0,12352.0,2377.0,484.0,0.0,3638,1239,849,539,0,2023
60509,"53,8",19140,11860,26800,"28,4",5720,35930,"6,3",19910,14680,26010,"19,1",10600,33270,"3,1","75,6","25,6","8,9","-14,7","4,6",0,11561.0,1173.0,291.0,0.0,2879,1154,418,293,0,2023
60684,"52,4",17700,10160,25810,"33,8",5090,34460,"6,8",19050,13930,25430,"21,4",10380,31710,"3,1","71,9","27,5","10,5","-13,8","3,9",0,6180.0,868.0,137.0,0.0,1347,458,242,115,0,2023
61001,"45,1",17140,8370,25470,"37,2",1420,35560,25,18430,12800,25020,"26,7",9270,33300,"3,6","59,3",36,"11,3","-14,4","7,8",0,25587.0,4979.0,1768.0,0.0,7908,2780,1541,768,0,2023
61006,"42,8",17230,9870,24040,"33,9",3200,31380,"9,8",18390,13410,23760,"23,7",10110,29890,3,"54,5","40,2","10,6","-12,8","7,5",0,11975.0,1747.0,455.0,0.0,3420,1253,719,409,0,2023
61169,"39,6",16620,9580,23450,"35,9",3330,32100,"9,6",17980,13120,23420,"25,1",9810,30500,"3,1","58,8","36,1","10,7","-13,4","7,8",0,13303.0,1778.0,561.0,0.0,3768,1371,720,427,0,2023
61214,"41,1",16700,9200,23660,"36,6",3240,32910,"10,2",18060,12950,23540,"26,2",9290,30810,"3,3","55,6","39,4","10,7","-13,6","7,9",0,6721.0,923.0,261.0,0.0,2186,780,408,298,0,2023
62004,"53,3",20380,13030,27920,"24,9",5710,36680,"6,4",20900,15230,26890,"16,8",11280,33590,3,"67,6","33,2","7,8","-14,9","6,3",0,6910.0,735.0,210.0,0.0,1629,624,238,160,0,2023
6200462041,"50,9",18630,9840,28090,"32,9",2870,39910,"13,9",19480,13630,26830,"22,6",9970,36190,"3,6","71,6","28,2","10,1","-16,8","6,9",0,46052.0,8753.0,2267.0,0.0,13903,5222,2566,1275,0,2023
62014,"45,2",18820,11970,25730,"28,5",5580,35240,"6,3",19500,14670,25130,"18,6",10980,32560,3,"67,6","30,4","8,5","-14,5",8,0,8858.0,974.0,236.0,0.0,2173,853,324,263,0,2023
62032,"47,3",18420,11520,26480,"29,3",6370,36740,"5,8",19490,14450,25610,18,11210,33580,3,"70,7","30,4","8,7","-15,1","5,3",0,4133.0,480.0,155.0,0.0,948,384,157,62,0,2023
620406252562765,"41,8",16680,9340,24220,"36,5",2840,33620,"11,8",18040,13240,23850,"24,4",10090,31680,"3,1","63,5","30,2","11,3","-14,5","9,5",0,32911.0,5804.0,1451.0,0.0,8994,3510,1870,830,0,2023
62041,"50,5",18160,9180,28120,"34,5",2410,40960,17,19210,13350,26820,"23,8",9780,36800,"3,8","72,5","27,2","10,4","-17,2","7,1",0,39142.0,8018.0,2057.0,0.0,12274,4598,2328,1115,0,2023
62048,"33,6",14160,7130,20850,"45,2",700,27700,"39,8",16180,12440,21150,"30,8",9780,26670,"2,7","58,8","31,8","16,3",-11,"4,1",0,9365.0,2024.0,424.0,0.0,2728,1041,690,305,0,2023
6204862188,"36,4",15280,8290,21570,"40,8",1690,28690,17,16870,12750,21830,"27,8",10030,27350,"2,7","61,6","31,5","14,2","-11,4","4,1",0,11942.0,2186.0,480.0,0.0,3233,1240,750,349,0,2023
620486219462555,"33,4",14290,7920,20650,"44,8",1800,27080,15,16180,12460,21080,"30,2",9780,26250,"2,7","59,9","31,8","15,6","-10,7","3,4",0,19161.0,3815.0,894.0,0.0,5730,2233,1314,626,0,2023
6204862217,"36,3",14960,8090,21500,"42,2",1490,28540,"19,2",16710,12620,21740,"28,7",9940,27260,"2,7","60,8","31,8","14,7","-11,2","3,9",0,11845.0,2276.0,501.0,0.0,3259,1268,777,348,0,2023
62065,"37,5",15150,8520,21420,"41,2",2170,28360,"13,1",16900,12720,21750,"27,8",9840,27170,"2,8","64,9","28,4","14,4","-11,1","3,4",0,16284.0,3122.0,705.0,0.0,4451,1772,1017,387,0,2023
6206562771,"34,9",14490,7970,20820,"43,9",2000,27320,"13,7",16370,12510,21240,"29,4",9620,26430,"2,7","62,8","29,1","15,5","-10,5","3,1",0,25097.0,5181.0,1205.0,0.0,7114,2766,1713,667,0,2023
6208362443,39,16370,9840,23140,"36,3",4490,29970,"6,7",17730,13410,23020,"23,2",10520,28490,"2,7",67,"28,7","12,1","-11,9","4,1",0,12246.0,1693.0,474.0,0.0,3251,1296,604,326,0,2023
62119,"45,6",17070,8540,26030,"37,8",1500,37480,25,18320,13030,25180,"25,6",9540,34040,"3,6","68,1","29,1","11,8","-16,6","7,6",0,28458.0,6490.0,2776.0,0.0,7607,2625,1743,738,0,2023
6211962848,"46,3",17560,9220,26040,36,2140,37110,"17,4",18590,13330,25220,24,9840,33800,"3,4","68,7","29,2","11,2","-16,4","7,3",0,31556.0,6712.0,2859.0,0.0,8269,2887,1824,795,0,2023
6212662480,"47,4",18970,12440,26010,"26,7",5830,34170,"5,9",19740,14740,25390,"17,6",11210,31990,"2,9","73,2","26,6","8,7",-14,"5,5",0,10862.0,1103.0,310.0,0.0,2547,931,404,194,0,2023
6213362351,"36,9",15380,8730,21580,"40,3",3160,28280,9,16960,12980,21800,"26,1",9910,27150,"2,7","66,4","27,7","13,8","-11,1","3,2",0,13242.0,2368.0,511.0,0.0,3557,1468,805,296,0,2023
6213362724,"36,5",15300,8590,21830,"40,8",2630,28600,"10,9",16970,12820,22010,"27,1",9910,27410,"2,8","66,8",27,"14,1","-11,1","3,2",0,15710.0,2921.0,662.0,0.0,4377,1678,1008,436,0,2023
62160,"40,6",15060,7540,22600,43,1340,31290,"23,3",16910,12480,22540,"29,1",9580,29490,"3,1","60,6",32,"14,7","-13,2","5,9",0,36353.0,7898.0,1588.0,0.0,12173,4855,2677,1089,0,2023
6216062667,"40,3",15270,7910,22520,"41,8",1710,30860,"18,1",17060,12650,22490,28,9740,29150,3,"60,6","32,4","14,3","-12,9","5,6",0,44915.0,9252.0,1871.0,0.0,14527,5875,3130,1314,0,2023
6216062758,43,16210,8550,23870,"38,9",2140,33020,"15,4",17650,12970,23550,"26,2",9920,30740,"3,1","62,7",32,"12,8","-14,1","6,6",0,47117.0,9012.0,1947.0,0.0,14560,5863,3046,1297,0,2023
62178,"35,1",14650,7950,21430,"43,4",1580,28970,"18,4",16350,12450,21620,"29,7",9660,27660,"2,9","61,6","31,6","14,5","-11,8","4,1",0,19616.0,4116.0,968.0,0.0,6085,2495,1333,654,0,2023
6217862270,"35,2",14770,7960,21450,43,1540,28830,"18,7",16410,12530,21620,"29,4",9700,27510,"2,8","61,9","31,3","14,6","-11,7","3,9",0,25982.0,5328.0,1241.0,0.0,7804,3204,1743,805,0,2023
6217862400,36,14950,8400,21720,"42,1",2100,29260,"13,9",16590,12630,21900,"28,4",9830,27850,"2,8","63,1","30,9","13,9","-11,9",4,0,24249.0,4725.0,1123.0,0.0,7242,2957,1544,749,0,2023
6218662563,"39,2",16100,9380,22730,38,3950,29500,"7,5",17660,13370,22720,"23,9",10420,28040,"2,7","68,1","27,5","12,8","-11,9","3,5",0,18870.0,2869.0,689.0,0.0,5048,2083,959,456,0,2023
62193,41,15640,8110,22790,"40,7",880,30660,"34,8",17230,12640,22710,28,9570,28890,3,"64,1","29,4","14,1","-12,8","5,2",0,65994.0,14265.0,2602.0,0.0,19690,7685,4854,1558,0,2023
6219462270,"36,1",14940,8330,21380,"42,4",2270,28060,"12,4",16620,12580,21600,"28,9",9820,26950,"2,7","62,7","30,5","14,6","-11,2","3,4",0,11305.0,2157.0,470.0,0.0,3208,1298,726,323,0,2023
62215,"45,9",17750,11340,24770,"30,2",5600,33090,"5,9",18930,14240,24620,19,10950,30850,"2,8","71,2","27,4","9,9","-13,2","4,7",0,16910.0,2393.0,462.0,0.0,4015,1536,642,410,0,2023
62249,"41,9",16450,10190,22510,"34,7",5480,28280,"5,2",18010,13840,22670,"20,7",10800,27400,"2,5","73,7","22,5","12,1","-11,3",3,0,7623.0,948.0,236.0,0.0,1713,647,270,123,0,2023
62250,46,18420,11870,25220,"28,2",5700,32940,"5,8",19290,14590,24770,"18,2",11130,30790,"2,8","69,7","29,3","9,3","-13,2","4,9",0,9542.0,1100.0,297.0,0.0,2319,871,418,197,0,2023
622506235162587,"42,2",16940,10190,23510,"33,9",4500,30670,"6,8",18140,13720,23410,"22,1",10590,29020,"2,7",67,30,"11,3","-12,2","3,9",0,23607.0,3302.0,877.0,0.0,5960,2315,1132,551,0,2023
622766240162464,"47,8",19270,12970,25530,"25,2",7260,32560,"4,5",19880,15040,24950,"15,3",11770,30440,"2,6","74,7","26,5",8,"-13,4","4,2",0,12910.0,1074.0,260.0,0.0,2808,1049,346,186,0,2023
6229162498,"39,7",14660,7410,22070,"44,3",1100,30280,"27,6",16600,12420,22140,30,9510,28640,3,"62,1","30,9","15,1","-12,6","4,5",0,33171.0,7780.0,1737.0,0.0,10536,3991,2544,1172,0,2023
62318,"40,6",16560,11050,23000,"32,7",5830,31140,"5,3",17830,13970,22950,20,11090,29250,"2,6","62,9","32,1","10,3","-12,4","7,1",0,9380.0,903.0,295.0,0.0,2376,1028,342,309,0,2023
6238662528,"39,6",16200,9590,22700,37,4160,29610,"7,1",17700,13310,22760,"23,9",10350,28260,"2,7","68,3","27,1","12,4","-11,8",4,0,12677.0,1997.0,476.0,0.0,3274,1309,633,323,0,2023
6240062457,40,16470,10220,23100,"35,4",5110,30570,6,17810,13580,23080,"22,1",10450,29080,"2,8","65,6","31,7","10,7","-12,4","4,4",0,11113.0,1466.0,355.0,0.0,2679,1133,486,219,0,2023
62413,"40,3",16180,9540,22920,37,3670,29780,"8,1",17540,13310,22930,"24,1",10100,28600,"2,8","65,9","29,9",12,"-11,7","3,9",0,11579.0,1827.0,539.0,0.0,2916,1222,621,251,0,2023
62427,"43,3",16910,9600,24040,"35,7",3120,32380,"10,4",18280,13490,23850,23,10210,30380,3,"69,4","27,3",12,"-13,2","4,5",0,25292.0,4551.0,922.0,0.0,6993,2758,1601,691,0,2023
6242762587,"42,5",16700,9460,23660,"36,4",3120,31500,"10,1",18080,13380,23580,"23,7",10180,29630,"2,9","68,1","28,2","12,4","-12,8","4,1",0,33612.0,5932.0,1279.0,0.0,9189,3599,2039,937,0,2023
62498,"39,1",14180,7050,21710,46,870,30160,"34,6",16310,12260,21890,"31,2",9440,28540,3,"61,1",31,"15,8","-12,6","4,7",0,30532.0,7499.0,1663.0,0.0,9935,3741,2443,1108,0,2023
624986251062528,"39,1",14970,7850,22300,"42,8",1730,30110,"17,4",16840,12590,22350,"28,6",9660,28420,"2,9","63,1","30,4","14,7","-12,2",4,0,65719.0,14784.0,3115.0,0.0,19463,7345,4603,2106,0,2023
624986252362842,"40,9",15570,8270,22750,"40,7",1920,30660,16,17310,12800,22740,"27,4",9750,28930,3,"64,8","29,6","13,9","-12,6","4,3",0,43323.0,9054.0,2037.0,0.0,12982,4894,2989,1386,0,2023
62510,"37,4",14890,8010,22080,"42,7",2010,29180,"14,5",16740,12610,22080,"28,2",9690,27710,"2,9","63,3","30,4","14,7","-11,6","3,2",0,28791.0,6471.0,1240.0,0.0,8081,3057,1895,879,0,2023
62516,"42,2",17340,9800,24230,"35,1",3250,31550,"9,7",18440,13570,24180,"22,6",10340,29720,"2,9","65,7","29,2","11,4",-13,"6,7",0,8882.0,1429.0,282.0,0.0,2365,905,470,238,0,2023
62560,"45,4",18320,12130,25180,"27,8",7290,32960,"4,5",19040,14540,24700,"16,6",11610,30730,"2,6","71,3","27,1","8,3","-13,3","6,6",0,4646.0,341.0,102.0,0.0,1072,457,121,74,0,2023
62563,"36,2",15110,8870,21900,"41,5",3450,28420,"8,2",16980,12980,22220,"26,1",10260,27460,"2,7","70,2","23,7","14,2","-11,4","3,3",0,7619.0,1165.0,304.0,0.0,2070,875,396,176,0,2023
6257062724,"38,1",15920,9570,22370,38,3540,29290,"8,3",17390,13110,22490,"25,2",10120,28060,"2,8","66,3","28,7","12,7","-11,5","3,8",0,18657.0,3003.0,819.0,0.0,5130,1930,1081,497,0,2023
6257062771,"34,6",14850,8420,21300,"42,6",2590,27560,"10,6",16650,12740,21620,"28,1",9690,26790,"2,8","62,7","29,8","14,5","-10,6","3,6",0,19257.0,3688.0,945.0,0.0,5528,2111,1298,529,0,2023
62617,"38,8",16470,10310,22830,"35,2",4680,29990,"6,4",17690,13510,22920,"22,7",10670,28580,"2,7","61,8",34,"11,2","-11,7","4,7",0,10666.0,1353.0,390.0,0.0,2904,1234,480,350,0,2023
62643,"42,1",17190,11680,23160,"29,4",6460,29350,"4,5",18420,14230,22900,"18,3",11320,28100,"2,5","65,2","32,8",10,"-12,1","4,1",0,12509.0,1198.0,375.0,0.0,3003,1320,422,247,0,2023
62667,39,15980,9290,22250,37,3790,29090,"7,7",17530,13360,22340,"23,6",10460,27830,"2,7","60,2","34,1","13,1","-11,6","4,2",0,8562.0,1354.0,283.0,0.0,2354,1020,453,225,0,2023
62724,"37,7",15560,9330,22120,"38,9",3410,29220,"8,6",17190,12930,22270,"26,2",10130,27890,"2,8",67,"27,8","13,2","-11,3","3,3",0,8213.0,1374.0,374.0,0.0,2265,813,479,248,0,2023
62737,"42,9",17880,11180,24280,"30,7",5640,30810,"5,5",18820,14200,23970,"18,4",11000,29180,"2,7","69,9","27,6",10,"-12,3","4,8",0,5423.0,666.0,155.0,0.0,1401,562,226,174,0,2023
6275362764,"51,4",19300,12060,26770,"27,6",5820,35170,6,20090,14930,25880,"17,1",11300,32580,"2,9","69,5","30,9","8,7","-14,5","5,4",0,9981.0,1140.0,311.0,0.0,2549,1117,402,222,0,2023
62765,"39,4",15460,7340,24130,"42,1",670,36010,54,17230,12430,23790,29,9450,33290,"3,5","64,1","25,4","13,1","-15,6",13,0,14101.0,3270.0,810.0,0.0,4633,1704,1042,425,0,2023
62895,42,17030,10220,23190,"34,3",4870,30100,"6,2",18150,13520,23140,"22,6",10520,28610,"2,7","68,9",28,"11,2","-11,8","3,7",0,8362.0,1042.0,280.0,0.0,2027,797,331,179,0,2023
62907,"37,8",16110,9470,22580,"37,7",3740,29690,"7,9",17530,13160,22670,"24,9",10170,28630,"2,8","66,4","29,3","12,7","-11,5","3,1",0,7486.0,1169.0,329.0,0.0,1996,698,409,203,0,2023
63113,"53,4",18810,9910,28110,"32,7",3480,40220,"11,6",19720,13550,27170,"23,2",9730,36790,"3,8","71,5","27,8",9,"-16,9","8,6",0,128144.0,19255.0,5314.0,0.0,48749,14505,5695,3325,0,2023
63124,"61,3",22710,16080,29850,"16,8",9120,38980,"4,3",22830,17540,28760,"10,5",12970,36240,"2,8",66,"36,7","5,2","-16,2","8,3",0,18596.0,1190.0,356.0,0.0,3707,1462,443,278,0,2023
63430,"42,2",17280,10190,24670,"34,1",3770,33090,"8,8",18640,13550,24540,"22,8",9740,31460,"3,2","58,8","35,4","9,8","-13,1","9,1",0,11144.0,1447.0,349.0,0.0,2971,1115,579,338,0,2023
64102,54,19730,12450,28100,"26,5",5750,39240,"6,8",20300,15020,26920,"16,7",11310,35810,"3,2","67,9","31,4","8,1","-16,6","9,2",0,49719.0,4195.0,2523.0,0.0,14482,5480,1595,1856,0,2023
64445,52,19400,10740,29590,"30,7",3290,43110,"13,1",20180,14180,28160,"20,4",10260,38840,"3,8","64,3","34,3",9,"-17,3","9,7",0,70406.0,10270.0,3246.0,0.0,25367,8029,3569,2840,0,2023
65286,"43,1",17100,11300,23450,"31,2",5140,31750,"6,2",18270,13940,23260,"20,6",10490,29910,"2,9","58,3","36,9","9,5","-13,2","8,5",0,14294.0,1314.0,848.0,0.0,3796,1314,547,790,0,2023
6541765440,"44,9",17550,9550,25560,"34,8",2680,35060,"13,1",18770,13480,25030,"23,4",10000,32710,"3,3","58,7","37,7","10,7","-14,5","7,4",0,44211.0,7197.0,2763.0,0.0,16163,5351,2493,2222,0,2023
65440,"43,7",16990,8870,24980,37,2140,34470,"16,1",18350,13200,24610,"24,8",9830,32290,"3,3","58,3","37,4","11,5","-14,4","7,2",0,39477.0,6853.0,2648.0,0.0,15231,4975,2395,2093,0,2023
66065,"43,5",17020,10890,24170,"32,9",5170,32830,"6,4",18210,13850,24000,"21,5",10410,31320,3,"63,7","31,2","9,7","-13,7","9,1",0,8388.0,905.0,331.0,0.0,2170,905,350,234,0,2023
66136,41,14710,6080,24210,45,70,35280,"501,9",16730,11840,23970,"32,3",9010,32760,"3,6","56,7","33,9","14,4","-15,5","10,5",0,117352.0,29557.0,6662.0,0.0,38746,12265,10582,4440,0,2023
67043,"50,6",17420,9710,25550,"34,5",3810,34280,9,18740,13480,24940,"23,2",9960,31990,"3,2","70,5","27,4","10,6","-14,3","5,8",0,18279.0,2613.0,499.0,0.0,4745,1908,870,396,0,2023
6704367447,"51,9",17570,9460,26280,"35,3",3580,36240,"10,1",18820,13310,25560,"24,2",9900,33470,"3,4","73,7","24,8","10,4",-15,"6,1",0,51866.0,7373.0,1477.0,0.0,13930,5372,2380,1153,0,2023
67046,"50,2",18690,11530,25640,30,5960,33570,"5,6",19550,14570,25150,19,10850,31950,"2,9","72,3","26,8","8,7","-13,4","5,6",0,12473.0,1099.0,417.0,0.0,2972,1039,335,641,0,2023
67180,"60,4",21950,14600,30590,"20,7",7610,42380,"5,6",22070,16320,29080,"13,7",11990,38710,"3,2","74,1","28,5","5,6","-17,3","9,1",0,34331.0,2604.0,581.0,0.0,7271,2943,902,747,0,2023
67218,"62,6",22920,14650,32700,"20,9",7310,45640,"6,2",22900,16470,30700,"14,1",11660,41230,"3,5","73,4","30,8","5,2","-18,3","8,9",0,26048.0,1846.0,357.0,0.0,6353,2118,599,505,0,2023
67267,"60,6",20900,12890,29450,"25,2",6210,39910,"6,4",21230,15290,28100,"16,4",11230,36700,"3,3","71,6","29,6",7,"-16,5","8,3",0,20009.0,1799.0,476.0,0.0,4364,1785,538,397,0,2023
67437,"57,1",21010,13350,30570,"23,7",6480,44530,"6,9",21260,15480,28860,"16,2",11290,40150,"3,6","71,7","30,8","6,3","-17,6","8,8",0,11378.0,903.0,173.0,0.0,2380,917,306,295,0,2023
67447,"52,6",17650,9300,26730,"35,6",3490,37250,"10,7",18880,13210,25990,"24,8",9860,34230,"3,5","75,4","23,4","10,2","-15,4","6,4",0,33587.0,4760.0,978.0,0.0,9185,3464,1510,757,0,2023
67482,"53,3",18050,8920,29370,"36,4",2920,44600,"15,2",19220,13080,27970,"25,4",9450,40000,"4,2","75,8","23,5","9,2","-18,8","10,3",0,288813.0,41738.0,8734.0,0.0,91176,26449,14056,6036,0,2023
68063,"55,7",20660,13590,28830,23,7850,40100,"5,1",21050,15870,27650,"13,7",12190,36640,3,"73,2","28,9","6,8","-15,2","6,3",0,11170.0,625.0,176.0,0.0,2507,930,240,515,0,2023
68066,"55,2",19450,11480,28690,"29,3",5550,42260,"7,6",20120,14290,27510,"19,9",10640,38430,"3,6","73,1","28,2","7,4","-17,5","8,8",0,62951.0,5548.0,1472.0,0.0,14710,5588,2056,1737,0,2023
6815468224,"43,9",14610,7330,23780,45,2040,36020,"17,7",16600,12070,23610,"31,5",9090,33480,"3,7","69,9","25,6","12,4","-15,6","7,7",0,128070.0,21830.0,3926.0,0.0,33617,11267,6673,3764,0,2023
68224,"42,5",13840,6930,23040,"47,2",1570,35570,"22,7",16100,11810,23090,"33,4",8920,33090,"3,7","69,9","24,9","13,1","-15,7","7,8",0,113278.0,20626.0,3659.0,0.0,30800,10197,6289,3451,0,2023
68297,60,22850,12410,38190,"26,3",5490,59360,"10,8",22610,14830,34870,"18,9",10170,52460,"5,2","84,4","24,2",5,-20,"6,4",0,21480.0,1742.0,346.0,0.0,3483,1069,640,340,0,2023
68376,"55,5",20470,13750,28290,"22,7",8100,38100,"4,7",21080,15940,27320,"13,7",11990,35180,"2,9","72,5","30,4","6,3","-14,5","5,3",0,14958.0,1082.0,246.0,0.0,2804,1027,373,288,0,2023
69019,"53,1",20200,13930,26880,"21,8",8040,34870,"4,3",20980,16120,26420,"12,6",12360,33420,"2,7","74,9","24,4","7,3","-13,9","7,3",0,13420.0,607.0,227.0,0.0,3058,1066,235,265,0,2023
69027,68,25520,17590,35580,"14,3",10370,47810,"4,6",25250,18930,33340,"8,7",13640,44270,"3,2","76,2","27,6","4,1","-18,5","10,6",0,12155.0,509.0,127.0,0.0,2136,684,186,150,0,2023
69029,"58,7",20290,11200,29690,"29,6",5240,42050,8,20920,14370,28390,20,10430,38240,"3,7","74,6","26,9","7,6","-17,4","8,3",0,40492.0,4124.0,1261.0,0.0,10207,3409,1245,833,0,2023
6902969256,"49,8",16250,8500,24860,"39,7",3370,34850,"10,3",18070,12820,24680,"26,8",9570,32640,"3,4","72,7","23,8","11,7","-14,6","6,4",0,93746.0,14054.0,3418.0,0.0,23924,8068,4208,2006,0,2023
69091,"42,8",15210,7590,22490,"42,6",2080,29780,"14,3",17180,12230,22910,"29,8",9060,28940,"3,2","66,3","26,4","13,8","-11,9","5,4",0,21292.0,3515.0,663.0,0.0,5159,1727,1026,555,0,2023
