CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
95500,56,20570,12080.0,30960.0,"27,9",6170.0,43850.0,"7,1",20840,14630.0,28840.0,"18,9",10470.0,39130.0,"3,7","84,4","21,6","6,5","-19,4","6,90000000000001",0,29549.0,3137.0,455.0,0.0,7581.0,2247.0,1060.0,432.0,0.0,2022
95555,"62,2",22700,13720.0,34190.0,"23,1",7240.0,48670.0,"6,7",22320,15420.0,31420.0,16,10990.0,43090.0,"3,9","81,1","26,3","4,9","-21,3","8,99999999999999",0,21696.0,1536.0,361.0,0.0,4081.0,1240.0,576.0,251.0,0.0,2022
95572,"54,2",19670,11610.0,28350.0,"28,9",5940.0,37180.0,"6,3",20250,14210.0,27070.0,"20,9",9920.0,34150.0,"3,4","85,5","19,1","7,3","-16,2","4,30000000000001",0,24758.0,2327.0,353.0,0.0,5669.0,1794.0,832.0,328.0,0.0,2022
95585,"35,5",13370,7800.0,20490.0,"48,4",3710.0,28950.0,"7,8",15650,11540.0,21070.0,"34,3",8590.0,27720.0,"3,2","75,3","19,1","14,2",-13,"4,39999999999999",0,65342.0,10844.0,1428.0,0.0,15132.0,4491.0,3431.0,1114.0,0.0,2022
95598,"64,6",25800,15990.0,38280.0,"17,7",9380.0,55850.0,6,24570,17340.0,34680.0,"11,9",12390.0,48040.0,"3,9","84,2",25,"3,8","-22,8","9,8",0,17471.0,904.0,143.0,0.0,3140.0,911.0,377.0,224.0,0.0,2022
95607,"66,5",24900,16750.0,34250.0,"16,9",9140.0,46090.0,5,24240,17680.0,31430.0,"10,9",12700.0,40610.0,"3,2","83,8","25,3","4,4","-19,9","6,40000000000001",0,25402.0,1449.0,213.0,0.0,4763.0,1386.0,569.0,284.0,0.0,2022
95680,"35,3",13040,7580.0,20010.0,"49,8",3630.0,27370.0,"7,6",15400,11480.0,20670.0,"35,4",8560.0,26420.0,"3,1","77,6","16,6","14,8","-12,6","3,60000000000001",0,32083.0,5490.0,689.0,0.0,7556.0,2304.0,1656.0,577.0,0.0,2022
97209,"36,4",16210,7100.0,27550.0,41,580.0,40610.0,"70,4",18010,12030.0,26850.0,"29,8",8810.0,37410.0,"4,2",72,"24,8","12,6","-14,8","5,39999999999999",0,,,,,,,,,,2022
97213,"38,9",18380,9490.0,29570.0,"34,6",2710.0,42670.0,"15,7",19530,13070.0,28410.0,"24,8",9340.0,39320.0,"4,2","79,2","20,5","10,1","-15,3","5,5",0,,,,,,,,,,2022
97222,"31,4",15410,7280.0,26180.0,43,1080.0,39550.0,"36,6",17340,11660.0,25780.0,32,8500.0,36960.0,"4,3","72,5","23,1","12,4","-14,2","6,2",0,,,,,,,,,,2022
97228,"20,1",11390,5310.0,19630.0,56,380.0,29720.0,"77,8",14320,10410.0,20330.0,"42,3",7720.0,28440.0,"3,7","62,5","26,5","18,7","-11,1","3,39999999999999",0,,,,,,,,,,2022
97407,"18,2",8890,2740.0,16890.0,"64,4",0.0,25920.0,,13400,10250.0,18630.0,"47,7",8380.0,25820.0,"3,1",63,"14,2","28,3","-9,3","3,8",0,36254.0,15999.0,1736.0,0.0,12619.0,3744.0,5192.0,924.0,0.0,2022
97408,"39,4",17750,8190.0,31210.0,"37,8",1290.0,45950.0,"35,7",19080,12630.0,29850.0,27,9570.0,42190.0,"4,4","86,1","12,1","11,4","-15,6",6,0,35180.0,9486.0,1088.0,0.0,10367.0,3077.0,2873.0,597.0,0.0,2022
97409,"20,4",9970,2680.0,19800.0,"58,8",0.0,32030.0,,13750,10220.0,20820.0,"46,1",8000.0,30530.0,"3,8","70,9","11,8","22,8","-11,1","5,60000000000001",0,60515.0,26325.0,2836.0,0.0,19084.0,5344.0,7879.0,1447.0,0.0,2022
97410,"19,7",9580,1810.0,19560.0,"59,9",0.0,31020.0,,13550,10030.0,20600.0,"47,2",7910.0,30110.0,"3,8","69,1","13,6","24,2",-11,"4,10000000000002",0,40269.0,18368.0,1755.0,0.0,13383.0,3556.0,5832.0,1175.0,0.0,2022
97411,"35,6",14920,5360.0,28880.0,"45,5",0.0,45430.0,,17020,11340.0,27920.0,"34,4",8690.0,41520.0,"4,8","77,5","16,5","13,9",-16,"8,09999999999999",0,152595.0,51535.0,6154.0,0.0,52188.0,13454.0,15904.0,3368.0,0.0,2022
97412,"18,8",10300,3980.0,19400.0,"58,7",0.0,30050.0,,13720,9980.0,20410.0,"46,3",7560.0,29170.0,"3,9","65,8","17,4","21,6","-10,7","5,90000000000002",0,38890.0,15774.0,2976.0,0.0,12625.0,3482.0,4731.0,1144.0,0.0,2022
97413,"28,6",13200,5590.0,25270.0,"49,2",70.0,40590.0,"554,3",15660,10720.0,25080.0,"38,5",8040.0,37820.0,"4,7","77,6","14,2","14,8","-14,1","7,5",0,36483.0,12529.0,2003.0,0.0,11379.0,3268.0,4350.0,835.0,0.0,2022
97414,"20,3",10200,3310.0,18730.0,"59,7",0.0,29530.0,,13600,10100.0,19870.0,"46,4",7960.0,28650.0,"3,6","68,5","14,1","23,4","-11,4","5,40000000000001",0,58812.0,25605.0,3141.0,0.0,18495.0,5474.0,7902.0,1257.0,0.0,2022
97415,"34,3",15190,6690.0,28250.0,44,790.0,44770.0,57,17130,11410.0,27510.0,"33,3",8410.0,41000.0,"4,9","79,4","15,3","12,5","-15,9","8,7",0,110627.0,34776.0,5684.0,0.0,33052.0,10135.0,11544.0,2318.0,0.0,2022
97416,"29,6",13120,5110.0,24610.0,"49,5",0.0,39390.0,,15690,10760.0,24530.0,"38,1",8240.0,36690.0,"4,5","75,3","15,3",16,"-14,1","7,5",0,89061.0,31386.0,4633.0,0.0,29155.0,8115.0,10339.0,2541.0,0.0,2022
97418,"33,5",15520,6990.0,27780.0,"42,7",780.0,41770.0,"53,8",17410,11720.0,27180.0,"31,8",8890.0,38750.0,"4,4","82,3",13,13,"-14,2","5,89999999999999",0,37426.0,11252.0,2095.0,0.0,10678.0,3109.0,3298.0,780.0,0.0,2022
97420,"27,6",13670,5580.0,24150.0,"48,3",0.0,36630.0,,15840,10980.0,24250.0,"37,4",8400.0,34380.0,"4,1","79,7","12,1","16,4","-12,8","4,59999999999999",0,24018.0,8142.0,1077.0,0.0,7257.0,2133.0,2521.0,562.0,0.0,2022
97422,"25,2",12180,4890.0,22460.0,"52,4",0.0,35620.0,,14880,10420.0,22900.0,41,8010.0,33780.0,"4,2","67,4","20,3","17,3","-12,6","7,59999999999999",0,78723.0,29457.0,4316.0,0.0,25944.0,6861.0,8850.0,1997.0,0.0,2022
